Pegasystems,Data Scientist,1,Bangalore,11198038
Flutura,Data Scientist,1,Bangalore,11103782
Tata Elxsi,Data Scientist,1,Bangalore,1950636
Gainsight,Data Scientist,1,Bangalore,11300000
Credit Saison India,Data Scientist,1,Bangalore,12332149
Sourav Besra,Data Scientist,1,Bangalore,110000
HDFC ERGO Health Insurance,Data Scientist,1,Bangalore,1500000
Voice Data Solutions,Data Scientist,1,Bangalore,12046452
AXA GO Business Operations,Data Scientist,1,Bangalore,11477340
CSC,Data Scientist,1,Bangalore,11043598
Ugam,Data Scientist,1,Bangalore,12141072
BigHaat,Data Scientist,1,Bangalore,115049
SKF,Data Scientist,1,Bangalore,1829587
Rubixe,Data Scientist,1,Bangalore,135000
Silicon Valley Bank,Data Scientist,1,Bangalore,1226047
NNT Corp.,Data Scientist,1,Bangalore,11700000
Congregation Brit Shalom,Data Scientist,1,Bangalore,1619069
Prometheus Group,Data Scientist,1,Bangalore,12000000
Aashish sharma,Data Scientist,1,Bangalore,11225579
LinkedIn,Data Scientist,1,Bangalore,154962
Datalicious,Data Scientist,1,Bangalore,11621204
Quinbay,Data Scientist,1,Bangalore,1304193
Bajaj Finance,Data Scientist,1,Bangalore,11637162
VINAYA KUMAR,Data Scientist,1,Bangalore,1800000
Real Time Signals,Data Scientist,1,Bangalore,1344648
Zealeers Technologies,Data Scientist,1,Bangalore,1963482
Alliance Data,Data Scientist,1,Bangalore,135306
Lava International,Data Scientist,1,Bangalore,1641727
Impact Analytics,Data Scientist,1,Bangalore,125662
NetApp,Data Scientist,1,Bangalore,11000000
Anheuser-Busch InBev,Data Scientist,1,Bangalore,11124740
Siemens,Data Scientist,1,Bangalore,141271
Microland,Data Scientist,1,Bangalore,13070054
Rubixe,Data Scientist,1,Bangalore,130953
Piramal Enterprises,Data Scientist,1,Bangalore,11430000
Synopsys,Data Scientist,1,Bangalore,1382412
Kukun enterprise,Data Scientist,1,Bangalore,11558095
Sahaj Software Solutions,Data Scientist,1,Bangalore,1904403
AnalytixLabs,Data Scientist,1,Bangalore,143081
SM NetServ Technologies,Data Scientist,1,Bangalore,1600000
Colt Technology Services,Data Scientist,1,Bangalore,11000000
Walmart Global Tech,Data Scientist,1,Bangalore,156237
Global Talent Pool,Data Scientist,1,Bangalore,11980492
Société Générale,Data Scientist,1,Bangalore,19568943
R.S. Agarwal & Associates,Data Scientist,1,Bangalore,156237
Digité,Data Scientist,1,Bangalore,120740
HWI,Data Scientist,1,Bangalore,11687111
Corvi LED Light,Data Scientist,1,Bangalore,151849
Naveen Engineering,Data Scientist,1,Bangalore,110318
NCBS,Data Scientist,1,Bangalore,1425761
Coursera,Data Scientist,1,Bangalore,1100
Rubicon Red,Data Scientist,1,Bangalore,146750
Arjun Kappor,Data Scientist,1,Bangalore,1675000
Brisk Technologies,Data Scientist,1,Bangalore,1802609
Eat Local Eat Natural,Data Scientist,1,Bangalore,126763
Nityo Infotech,Data Scientist,1,Bangalore,1401958
Analysts,Data Scientist,1,Bangalore,1830984
Attra,Data Scientist,1,Bangalore,12700000
Zopper,Data Scientist,1,Bangalore,12360899
Innodatatics,Data Scientist,1,Bangalore,1845000
myGate,Data Scientist,1,Bangalore,11343505
Jaitra,Data Scientist,1,Bangalore,11517028
SLK Group,Data Scientist,1,Bangalore,1259682
CAP FORCE,Data Scientist,1,Bangalore,118697
Darashaw Consultants,Data Scientist,1,Bangalore,1208977
Tapzo,Data Scientist,1,Bangalore,126230
Synopsys,Data Scientist,1,Bangalore,130000
Kapil IT Solutions,Data Scientist,1,Bangalore,1206356
LatentView Analytics,Data Scientist,1,Bangalore,1462369
Ocwen Financial,Data Scientist,1,Bangalore,11221368
K & K Technical Group,Data Scientist,1,Bangalore,1212940
Cornerstone OnDemand,Data Scientist,1,Bangalore,11883009
American Language Communication Center,Data Scientist,1,Bangalore,11013978
TerraBlue XT,Data Scientist,1,Bangalore,1421370
Kabbage,Data Scientist,1,Bangalore,1404907
GetMyUni,Data Scientist,1,Bangalore,1856429
Nones,Data Scientist,1,Bangalore,1100000
EMPLOYERS,Data Scientist,1,Bangalore,11238138
Pluto7,Data Scientist,1,Bangalore,149235
shruti pateriya,Data Scientist,1,Bangalore,151849
Infinite Computer Solutions,Data Scientist,1,Bangalore,11673063
TVM Infotech,Data Scientist,1,Bangalore,120584
Impact Analytics,Data Scientist,1,Bangalore,1850169
Crytonix Solutions,Data Scientist,1,Bangalore,1500000
Motorola Solutions,Data Scientist,1,Bangalore,11451778
TCS e-Serve International,Data Scientist,1,Bangalore,11163669
Admit.me,Data Scientist,1,Bangalore,11973587
Envestnet,Data Scientist,1,Bangalore,11566004
ExcelR,Data Scientist,1,Bangalore,1370468
Digité,Data Scientist,1,Bangalore,1811180
REACH Technologies,Data Scientist,1,Bangalore,111247
Enquero,Data Scientist,1,Bangalore,11029200
KPMG,Data Scientist,1,Bangalore,11622364
CrowdANALYTIX,Data Scientist,1,Bangalore,1750000
The Alacer Group,Data Scientist,1,Bangalore,11558095
Yodlee,Data Scientist,1,Bangalore,139366
The General,Data Scientist,1,Bangalore,11000000
Cerulean Information Technology,Data Scientist,1,Bangalore,11027486
Srijan Technologies,Data Scientist,1,Bangalore,11029200
Google,Data Scientist,1,Bangalore,15000000
Rajat Minerals,Data Scientist,1,Bangalore,1371441
Sanjay Ghodawat Group of Institutions,Data Scientist,1,Bangalore,1550000
TeamLease Staffing Solutions,Data Scientist,1,Bangalore,1506989
Jarvis Technology & Strategy Consulting,Data Scientist,1,Bangalore,11253863
TELiBrahma,Data Scientist,1,Bangalore,153527
IDK,Data Scientist,1,Bangalore,1602937
HTC Global Services,Data Scientist,1,Bangalore,1800000
BizViz Technologies,Data Scientist,1,Bangalore,1341748
CAPA - Centre for Aviation,Data Scientist,1,Bangalore,15995002
CoffeeBeans Consulting,Data Scientist,1,Bangalore,1668498
Neewee,Data Scientist,1,Bangalore,115438
Aegis,Data Scientist,1,Bangalore,1360220
RDA Labs,Data Scientist,1,Bangalore,11994432
iNurture Education Solutions,Data Scientist,1,Bangalore,115210
IBM,Data Scientist,1,Bangalore,11203913
GE,Data Scientist,1,Bangalore,1488541
Nagendran & Co,Data Scientist,1,Bangalore,1601957
Avian Acquisition,Data Scientist,1,Bangalore,11391697
NIT Jalandhar,Data Scientist,1,Bangalore,140000
Indecomm Global Services,Data Scientist,1,Bangalore,11498750
Scalein,Data Scientist,1,Bangalore,11498750
Ritwik IT Services,Data Scientist,1,Bangalore,1722247
DBS Bank,Data Scientist,1,Bangalore,11558095
Wells Fargo,Data Scientist,1,Bangalore,11832052
Fiverr Inc.,Data Scientist,1,Bangalore,130419
BuddhiMed Technologies,Data Scientist,1,Bangalore,11298412
Infosys,Data Scientist,1,Bangalore,511613
Wizely,Data Scientist,1,Bangalore,12455743
Nestaway Technologies,Data Scientist,1,Bangalore,11708740
Mate Labs,Data Scientist,1,Bangalore,116871
Artis signature,Data Scientist,1,Bangalore,17524456
Sprinklr,Data Scientist,1,Bangalore,132116
Niama-Riesser,Data Scientist,1,Bangalore,1251393
Edyoo Technologies,Data Scientist,1,Bangalore,1400000
CareerNet Consulting,Data Scientist,1,Bangalore,12376590
OTO Capital,Data Scientist,1,Bangalore,11746726
OkCredit,Data Scientist,1,Bangalore,1301469
Rapido,Data Scientist,1,Bangalore,12700000
Ninestars Information Technologies,Data Scientist,1,Bangalore,1325000
ORMAE,Data Scientist,1,Bangalore,174938
Amar Singh Chawal Wala,Data Scientist,1,Bangalore,11693803
D2K Technologies India,Data Scientist,1,Bangalore,118199
W.O. Insurance Brokers,Data Scientist,1,Bangalore,1351141
Indian Institute of Science,Data Scientist,1,Bangalore,11849475
Apra Labs,Data Scientist,1,Bangalore,1108230
Clairvolex,Data Scientist,1,Bangalore,11600000
Amazon,Data Scientist,1,Bangalore,1999998
EagleView,Data Scientist,1,Bangalore,137584
Samsung India Electronics,Data Scientist,1,Bangalore,1161554
Syhg,Data Scientist,1,Bangalore,150000
NIIT,Data Scientist,1,Bangalore,1700000
Navigare,Data Scientist,1,Bangalore,11003261
Insight Data Science,Data Scientist,1,Bangalore,125000
Self,Data Scientist,1,Bangalore,1846233
Datalogic,Data Scientist,1,Bangalore,1200000
XYZ,Data Scientist,1,Bangalore,125000
GlobalData,Data Scientist,1,Bangalore,130419
KhataBook,Data Scientist,1,Bangalore,12433547
Meta,Data Scientist,1,Bangalore,14514674
Invendis Technologies India,Data Scientist,1,Bangalore,11507343
Johnson Controls,Data Scientist,1,Bangalore,11238138
Toyota North America,Data Scientist,1,Bangalore,1912580
Yotta Systems,Data Scientist,1,Bangalore,138493
AIndra Labs,Data Scientist,1,Bangalore,125349
Neha Bhakat,Data Scientist,1,Bangalore,1700011
IDC (International Data Corporation),Data Scientist,1,Bangalore,1452203
Batlivala & Karani Securities,Data Scientist,1,Bangalore,1617520
& Other Stories,Data Scientist,1,Bangalore,1722247
Play Games24x7,Data Scientist,1,Bangalore,12000000
Sportz Village Schools,Data Scientist,1,Bangalore,130979
CoRover,Data Scientist,1,Bangalore,111142
Fresherworld.com,Data Scientist,1,Bangalore,1730802
Abhinav Immigration Services Pvt. Ltd.,Data Scientist,1,Bangalore,11324539
Tekion,Data Scientist,1,Bangalore,11983605
Dollar Loan Center,Data Scientist,1,Bangalore,11031782
Lincode,Data Scientist,1,Bangalore,1608387
Sigmoid Analytics,Data Scientist,1,Bangalore,11203913
Blah,Data Scientist,1,Bangalore,11044003
Genpact,Data Scientist,1,Bangalore,112381
Musubi Management,Data Scientist,1,Bangalore,170655
Searce,Data Scientist,1,Bangalore,1601957
First Student,Data Scientist,1,Bangalore,120550
CSIR-NGRI,Data Scientist,1,Bangalore,128119
Schneider Electric,Data Scientist,1,Bangalore,136143
Smarter BIZ Technologies,Data Scientist,1,Bangalore,1518492
INSUD PHARMA,Data Scientist,1,Bangalore,1600000
Routematic,Data Scientist,1,Bangalore,11216773
Multi Recruit,Data Scientist,1,Bangalore,11937670
kanth,Data Scientist,1,Bangalore,115000
Simplify360,Data Scientist,1,Bangalore,1189616
ZestMoney,Data Scientist,1,Bangalore,11541228
Cisco Systems,Data Scientist,1,Bangalore,1807768
Himani,Data Scientist,1,Bangalore,1500000
redBus India,Data Scientist,1,Bangalore,12194861
qplum,Data Scientist,1,Bangalore,14885471
Rajat Basak,Data Scientist,1,Bangalore,1501630
Kyndryl,Data Scientist,1,Bangalore,1900000
Analytical Wizards,Data Scientist,1,Bangalore,130979
YGroup Companies,Data Scientist,1,Bangalore,11600600
Virtual Employee,Data Scientist,1,Bangalore,122000
Suhana Shabnam,Data Scientist,1,Bangalore,12073969
Elasto Tech Industries,Data Scientist,1,Bangalore,1883159
Anonymous,Data Scientist,1,Bangalore,1601957
Saksoft,Data Scientist,1,Bangalore,11880795
Neviton,Data Scientist,1,Bangalore,11123652
High Peak Software,Data Scientist,1,Bangalore,1900000
Fiscalia General de Justicia del Estado de Mexico,Data Scientist,1,Bangalore,1214107
Megha Engineering and Infrastructure,Data Scientist,1,Bangalore,117996
Zebra Technologies,Data Scientist,1,Bangalore,11239174
na,Data Scientist,1,Bangalore,1500000
JoulestoWatts Business Solutions,Data Scientist,1,Bangalore,1807768
NoBroker,Data Scientist,1,Bangalore,1103698
Airbus,Data Scientist,1,Bangalore,185643
Jupiter Money,Data Scientist,1,Bangalore,11926965
Unified Healthcare Group,Data Scientist,1,Bangalore,151374
DataScientest,Data Scientist,1,Bangalore,1409290
upGrad,Data Scientist,1,Bangalore,1100490
Inceptua,Data Scientist,1,Bangalore,1309535
Kinara Capital,Data Scientist,1,Bangalore,11003261
Hudl,Data Scientist,1,Bangalore,1300978
Chemdiqas R & D,Data Scientist,1,Bangalore,1666056
Freelance,Data Scientist,1,Bangalore,13250773
Tricog Health Services,Data Scientist,1,Bangalore,1736073
Everyday Health Group,Data Scientist,1,Bangalore,11849758
Other,Data Scientist,1,Bangalore,11029200
Defence Research & Development Organisation,Data Scientist,1,Bangalore,113275
Raja Software Labs,Data Scientist,1,Bangalore,1538385
Precifab Technologies,Data Scientist,1,Bangalore,136641
RockYou,Data Scientist,1,Bangalore,1501630
JBT Corporation,Data Scientist,1,Bangalore,1104400
Nucsoft,Data Scientist,1,Bangalore,1337422
Flip Robo,Data Scientist,1,Bangalore,135171
Dacasa Financeira,Data Scientist,1,Bangalore,13132009
Kaplan,Data Scientist,1,Bangalore,11960385
Speridian Technologies,Data Scientist,1,Bangalore,188854
Evarcity,Data Scientist,1,Bangalore,1361426
Danske IT and Support Services,Data Scientist,1,Bangalore,11635359
Unemployed Professors,Data Scientist,1,Bangalore,11238138
DataScientest,Data Scientist,1,Bangalore,1502235
Target,Data Scientist,1,Bangalore,152244
down to up,Data Scientist,1,Bangalore,150000
lnterplast,Data Scientist,1,Bangalore,132116
Lucidity Consulting Group,Data Scientist,1,Bangalore,160839
Furlenco,Data Scientist,1,Bangalore,121672
MagicBricks,Data Scientist,1,Bangalore,11706945
Exdion,Data Scientist,1,Bangalore,1601957
Happay,Data Scientist,1,Bangalore,1969321
Automation Engineering,Data Scientist,1,Bangalore,130000
Government Engineering College,Data Scientist,1,Bangalore,1405591
Eigenlytics,Data Scientist,1,Bangalore,121411
Sears,Data Scientist,1,Bangalore,1852772
AdWyze,Data Scientist,1,Bangalore,131734
Apptio,Data Scientist,1,Bangalore,11500000
Accurence,Data Scientist,1,Bangalore,1102323
EXL Service,Data Scientist,1,Bangalore,1888153
i4u Labs,Data Scientist,1,Bangalore,12992992
Amara Raja,Data Scientist,1,Bangalore,136836
IntelliPredikt Technologies,Data Scientist,1,Bangalore,1602937
iFuture Robotics,Data Scientist,1,Bangalore,1702283
pion.ai,Data Scientist,1,Bangalore,150613
tabdbjsdo,Data Scientist,1,Bangalore,1100000
Blackhawk Network,Data Scientist,1,Bangalore,11600000
Allianz,Data Scientist,1,Bangalore,124660
BT,Data Scientist,1,Bangalore,11350349
Infosys BPM,Data Scientist,1,Bangalore,1731081
Dun & Bradstreet,Data Scientist,1,Bangalore,11904025
Zolo,Data Scientist,1,Bangalore,11221750
HSBC Electronic Data Processing India,Data Scientist,1,Bangalore,11622364
First Student,Data Scientist,1,Bangalore,156274
Inventeron Technologies And Business Solutions,Data Scientist,1,Bangalore,1437437
qbeats,Data Scientist,1,Bangalore,1480000
Symphony RetailAI,Data Scientist,1,Bangalore,11962431
College Internship Program,Data Scientist,1,Bangalore,115210
Goo-Goo Express Wash,Data Scientist,1,Bangalore,1337422
Careerera,Data Scientist,1,Bangalore,11284643
Novozymes,Data Scientist,1,Bangalore,11841987
NeenOpal,Data Scientist,1,Bangalore,115660
neha gupta,Data Scientist,1,Bangalore,1500000
Sling Media,Data Scientist,1,Bangalore,11206266
Futureware Technologies,Data Scientist,1,Bangalore,1415492
Fortraiz Infosec,Data Scientist,1,Bangalore,1823360
Confidential,Data Scientist,1,Bangalore,11432516
Freelancer,Data Scientist,1,Bangalore,11507
Maruti Suzuki,Data Scientist,1,Bangalore,130000
Maharshi,Data Scientist,1,Bangalore,1783002
HSBC,Data Scientist,1,Bangalore,11200000
CommerceIQ,Data Scientist,1,Bangalore,12207174
Wipro,Data Scientist,1,Bangalore,11605804
Soroco,Data Scientist,1,Bangalore,11739484
StoneX,Data Scientist,1,Bangalore,11634312
Pluralsight,Data Scientist,1,Bangalore,11850000
Indian Statistical Institute,Data Scientist,1,Bangalore,127132
Samsung Research America,Data Scientist,1,Bangalore,11235040
Sabre,Data Scientist,1,Bangalore,12581613
Im a fresher stop asking me,Data Scientist,1,Bangalore,11400000
Tesco Bengaluru,Data Scientist,1,Bangalore,12512238
Big Data Science Research,Data Scientist,1,Bangalore,1742880
Collabera,Data Scientist,1,Bangalore,1511613
Gear up,Data Scientist,1,Bangalore,11125549
Allegion,Data Scientist,1,Bangalore,11288025
M-SIX Technology,Data Scientist,1,Bangalore,11012266
Evalueserve,Data Scientist,1,Bangalore,12000000
Orbinet Technologies,Data Scientist,1,Bangalore,1722612
InnovatorsBay,Data Scientist,1,Bangalore,157698
Epsilon,Data Scientist,1,Bangalore,11693373
Sravathi AI Technology,Data Scientist,1,Bangalore,1700000
Reliance Industries,Data Scientist,1,Bangalore,1562370
GrayMatter Software Services,Data Scientist,1,Bangalore,1622191
Elpis IT Solutions,Data Scientist,1,Bangalore,11712858
Prodotti Poliplastici,Data Scientist,1,Bangalore,1506989
Sigmoid Analytics,Data Scientist,1,Bangalore,1975232
Acies,Data Scientist,1,Bangalore,1415492
Silfra Technologies,Data Scientist,1,Bangalore,1740000
MiQ,Data Scientist,1,Bangalore,11500000
Enquero,Data Scientist,1,Bangalore,11480908
CommerceIQ,Data Scientist,1,Bangalore,1100326
Safeducate Institute of Learning,Data Scientist,1,Bangalore,1826553
Unbxd,Data Scientist,1,Bangalore,12838406
Hotify,Data Scientist,1,Bangalore,11336995
HT Media,Data Scientist,1,Bangalore,115210
Optimum Info Systems,Data Scientist,1,Bangalore,1502448
Shiv Nadar University,Data Scientist,1,Bangalore,1613936
Tata Health,Data Scientist,1,Bangalore,11124740
Okay.com,Data Scientist,1,Bangalore,1214107
Deccan Infosystems,Data Scientist,1,Bangalore,1515891
AXA,Data Scientist,1,Bangalore,1101548
HyperWorks Imaging,Data Scientist,1,Bangalore,11555476
DataWeave,Data Scientist,1,Bangalore,11805869
Patrick,Data Scientist,1,Bangalore,1421444
PlayShifu,Data Scientist,1,Bangalore,1835202
Other,Data Scientist,1,Bangalore,1107054
Exponentia DataLabs,Data Scientist,1,Bangalore,1100000
Mindtree,Data Scientist,1,Bangalore,11073886
Artigiani Technologies,Data Scientist,1,Bangalore,1716258
Jindal Aluminium,Data Scientist,1,Bangalore,1480000
GE,Data Scientist,1,Bangalore,11238390
Netradyne,Data Scientist,1,Bangalore,11808811
Credit Suisse,Data Scientist,1,Bangalore,11500000
Freelancer,Data Scientist,1,Bangalore,11244381
Commonwealth Bank of Australia,Data Scientist,1,Bangalore,11555054
Cepheid,Data Scientist,1,Bangalore,1963482
Talent Zone Consultants,Data Scientist,1,Bangalore,1240871
Starcom Information Technology,Data Scientist,1,Bangalore,1773836
Pexitics,Data Scientist,1,Bangalore,11200000
Not Applicable,Data Scientist,1,Bangalore,1802609
Equinor,Data Scientist,1,Bangalore,12676340
Datascribe Technologies,Data Scientist,1,Bangalore,1112474
Evive,Data Scientist,1,Bangalore,11238390
IBM,Data Scientist,1,Bangalore,1502448
Akaike Technologies,Data Scientist,1,Bangalore,1746629
Jupiter Money,Data Scientist,1,Bangalore,150699
Tenzai,Data Scientist,1,Bangalore,1626402
Grab,Data Scientist,1,Bangalore,1490608
Pratilipi,Data Scientist,1,Bangalore,13447524
PK,Data Scientist,1,Bangalore,11330194
Shashank Medi Pharma,Data Scientist,1,Bangalore,1235379
Skandiabanken,Data Scientist,1,Bangalore,12046452
Rashi Information Services,Data Scientist,1,Bangalore,1417954
NielsenIQ,Data Scientist,1,Bangalore,11105385
Practo Technologies,Data Scientist,1,Bangalore,11727725
Analytics India Magazine,Data Scientist,1,Bangalore,11605804
Couture AI,Data Scientist,1,Bangalore,12100000
Capital One,Data Scientist,1,Bangalore,126763
Mate Labs,Data Scientist,1,Bangalore,1835202
Cognizant Technology Solutions,Data Scientist,1,Bangalore,1433436
Litifer,Data Scientist,1,Bangalore,110449
vitrana,Data Scientist,1,Bangalore,11000000
o9 Solutions,Data Scientist,1,Bangalore,11070536
L Brands,Data Scientist,1,Bangalore,11567329
Nuartin Labs,Data Scientist,1,Bangalore,12508152
Freshworks,Data Scientist,1,Bangalore,15385118
Gradatim,Data Scientist,1,Bangalore,1722247
Latitude Fintech,Data Scientist,1,Bangalore,11012266
D&B Technologies,Data Scientist,1,Bangalore,140000
LTI,Data Scientist,1,Bangalore,1266039
BankBazaar,Data Scientist,1,Bangalore,11022786
Rapido,Data Scientist,1,Bangalore,131734
GCC services,Data Scientist,1,Bangalore,11237215
Dayananda Sagar College of Engineering,Data Scientist,1,Bangalore,1618607
IceCream Labs,Data Scientist,1,Bangalore,125122
Google,Data Scientist,1,Bangalore,11000
First American Financial Corporation,Data Scientist,1,Bangalore,1835202
Pivosys Technologies,Data Scientist,1,Bangalore,1900000
Vmoksha Technologies,Data Scientist,1,Bangalore,1499807
AMCORE Financial,Data Scientist,1,Bangalore,11800000
HiLabs,Data Scientist,1,Bangalore,11962026
Fiserv,Data Scientist,1,Bangalore,11237215
Swetapadma Das,Data Scientist,1,Bangalore,1300000
Cognizant,Data Scientist,1,Bangalore,127132
Darshan Soft-Tech,Data Scientist,1,Bangalore,1306968
Ziafa Technologies,Data Scientist,1,Bangalore,1571859
Webi7,Data Scientist,1,Bangalore,177905
Prakshep,Data Scientist,1,Bangalore,175251
IIT Madras,Data Scientist,1,Bangalore,12000000
Deutsche Bank,Data Scientist,1,Bangalore,11539717
Giftiicon,Data Scientist,1,Bangalore,1792197
Synechron,Data Scientist,1,Bangalore,11099231
Postman,Data Scientist,1,Bangalore,11454222
American Express,Data Scientist,1,Bangalore,139345
Zoomcar,Data Scientist,1,Bangalore,11252803
AmberTAG Analytics,Data Scientist,1,Bangalore,1347314
Cisco Systems,Data Scientist,1,Bangalore,11143861
Tempworks Services,Data Scientist,1,Bangalore,11700000
ABC Tech,Data Scientist,1,Bangalore,161068
VIT Infotech,Data Scientist,1,Bangalore,1900000
Allstate India,Data Scientist,1,Bangalore,1100325
Integra Micro Software Services (P),Data Scientist,1,Bangalore,11013978
MoneyTap,Data Scientist,1,Bangalore,13097936
Siemens Healthineers,Data Scientist,1,Bangalore,125349
Almug,Data Scientist,1,Bangalore,176161
Refinitiv,Data Scientist,1,Bangalore,142821
Ragle,Data Scientist,1,Bangalore,1800000
Tata Consultancy Services,Data Scientist,1,Bangalore,1374688
eTeam,Data Scientist,1,Bangalore,1700000
Skit,Data Scientist,1,Bangalore,11500000
Vois (India),Data Scientist,1,Bangalore,11739484
Cyient,Data Scientist,1,Bangalore,11008616
Saankhya Labs,Data Scientist,1,Bangalore,11600000
Losch Engineering,Data Scientist,1,Bangalore,1101227
CAET Project Management Consultants,Data Scientist,1,Bangalore,11000000
AMPROVIT TECHNOLOGIES,Data Scientist,1,Bangalore,167517
Centelon,Data Scientist,1,Bangalore,1500000
BCA,Data Scientist,1,Bangalore,150699
Danske Bank,Data Scientist,1,Bangalore,11451778
Lam Research,Data Scientist,1,Bangalore,11203913
Kiwi labs,Data Scientist,1,Bangalore,13411087
BidMath,Data Scientist,1,Bangalore,11032645
Siemens Healthineers,Data Scientist,1,Bangalore,12005493
Kashish Corporation,Data Scientist,1,Bangalore,1306968
Mu Sigma,Data Scientist,1,Bangalore,1722247
IITS,Data Scientist,1,Bangalore,1588795
Professional Data Analysts,Data Scientist,1,Bangalore,12009790
CognitiveWorks,Data Scientist,1,Bangalore,1535268
Metteyya Analytics,Data Scientist,1,Bangalore,11451778
Innominds Software,Data Scientist,1,Bangalore,1939603
Signify,Data Scientist,1,Bangalore,11012266
XYZ (Turkey),Data Scientist,1,Bangalore,12009790
Trident Information Systems,Data Scientist,1,Bangalore,1481741
Arvind Internet,Data Scientist,1,Bangalore,1700000
Sunrise Senior Living,Data Scientist,1,Bangalore,1502448
VJTI,Data Scientist,1,Bangalore,136117
VE Commercial Vehicles,Data Scientist,1,Bangalore,156237
Dozee,Data Scientist,1,Bangalore,1912580
Levi Strauss,Data Scientist,1,Bangalore,1472514
Tech Mahindra,Data Scientist,1,Bangalore,11284643
AscentHR Services,Data Scientist,1,Bangalore,1354237
OnlyGroup Healthcare,Data Scientist,1,Bangalore,151374
Snap,Data Scientist,1,Bangalore,14498962
DataScience.com,Data Scientist,1,Bangalore,1100490
WNS,Data Scientist,1,Bangalore,11340000
Schlumberger,Data Scientist,1,Bangalore,11088834
Atos-Syntel,Data Scientist,1,Bangalore,1409290
Forec Software Solutions,Data Scientist,1,Bangalore,1613519
Tata Consultancy Services,Data Scientist,30,Pune,1717331
Innoplexus,Data Scientist,17,Pune,11163186
IBM,Data Scientist,11,Pune,11036536
AlgoAnalytics Financial Consultancy,Data Scientist,11,Pune,1742883
ZS Associates,Data Scientist,10,Pune,11294039
Wolters Kluwer,Data Scientist,10,Pune,11154579
Cognizant Technology Solutions,Data Scientist,8,Pune,1765632
Accenture,Data Scientist,7,Pune,1602937
Wipro,Data Scientist,7,Pune,11150000
Zensar Technologies,Data Scientist,7,Pune,1854957
Bajaj Finance,Data Scientist,7,Pune,1956307
SG Analytics,Data Scientist,7,Pune,1816946
ThinkBumblebee Analytics,Data Scientist,7,Pune,11070536
Michelin,Data Scientist,6,Pune,11146043
Tech Mahindra,Data Scientist,5,Pune,11114163
Schlumberger,Data Scientist,5,Pune,12054972
Merkle,Data Scientist,5,Pune,11134768
Infosys,Data Scientist,4,Pune,1878252
Capgemini,Data Scientist,4,Pune,1898351
LTI,Data Scientist,4,Pune,1814017
First Student,Data Scientist,4,Pune,1425000
Vodafone,Data Scientist,4,Pune,1940423
Eaton,Data Scientist,4,Pune,11121845
T-Systems,Data Scientist,4,Pune,11215906
Coupa Software Inc,Data Scientist,4,Pune,11055811
Aera Technology,Data Scientist,4,Pune,11622612
ABC,Data Scientist,3,Pune,142249
Amdocs,Data Scientist,3,Pune,1718534
Atos-Syntel,Data Scientist,3,Pune,1423422
Barclays,Data Scientist,3,Pune,11733746
KPIT Technologies,Data Scientist,3,Pune,11655120
Credit Suisse,Data Scientist,3,Pune,11421672
Saama Technologies,Data Scientist,3,Pune,1934857
Exela Technologies,Data Scientist,3,Pune,1856429
Abzooba,Data Scientist,3,Pune,11800000
Linsyssoft Technologies,Data Scientist,3,Pune,1411680
HCL Technologies,Data Scientist,2,Pune,161248
Fresher,Data Scientist,2,Pune,151920
Axis Bank,Data Scientist,2,Pune,1232796
Freelancer,Data Scientist,2,Pune,11001630
Citi,Data Scientist,2,Pune,11577759
ADP,Data Scientist,2,Pune,152491
Birlasoft,Data Scientist,2,Pune,15216933
John Deere,Data Scientist,2,Pune,11463658
Xoriant,Data Scientist,2,Pune,11772001
GS Lab,Data Scientist,2,Pune,1834387
Searce,Data Scientist,2,Pune,1828221
Globant,Data Scientist,2,Pune,1100275
e-Zest Solutions,Data Scientist,2,Pune,1932104
Datametica,Data Scientist,2,Pune,1983550
Vyom Labs,Data Scientist,2,Pune,125446
Vishwakarma Institute of Technology,Data Scientist,2,Pune,1602
Knorex,Data Scientist,2,Pune,153475
CanWill Technologies,Data Scientist,2,Pune,11161602
ThinkBridge,Data Scientist,2,Pune,163058
Coditation Systems,Data Scientist,2,Pune,146977
MindBowser Info Solutions,Data Scientist,2,Pune,1283914
Climate Connect,Data Scientist,2,Pune,1731758
Tech9,Data Scientist,2,Pune,11687208
Eagle TK Infotech,Data Scientist,2,Pune,1713466
Fusion Practices,Data Scientist,2,Pune,156250
Xeco,Data Scientist,2,Pune,1499961
DeepTek Medical Imaging,Data Scientist,2,Pune,1895000
vElement,Data Scientist,2,Pune,1253851
Asquared IoT,Data Scientist,2,Pune,1637645
HiLabs (MD),Data Scientist,2,Pune,11954650
Jash Data Sciences,Data Scientist,2,Pune,1669083
HiLabs,Data Scientist,2,Pune,11833778
Tata Consultancy Services,Data Scientist,1,Pune,125000
Amazon,Data Scientist,1,Pune,1115884
Amazon,Data Scientist,1,Pune,1619069
Genpact,Data Scientist,1,Pune,11600000
Fresher,Data Scientist,1,Pune,130147
DXC Technology,Data Scientist,1,Pune,1400000
KPMG,Data Scientist,1,Pune,1642322
ABC,Data Scientist,1,Pune,1101398
Larsen & Toubro,Data Scientist,1,Pune,130000
Concentrix,Data Scientist,1,Pune,1289045
Google,Data Scientist,1,Pune,17571032
Honeywell,Data Scientist,1,Pune,11438481
Persistent Systems,Data Scientist,1,Pune,12141
DONE by NONE,Data Scientist,1,Pune,1100000
